29401	0.029402
29501	0.029502
29601	0.029602
29701	0.029702
29801	0.029802
29901	0.029902
30001	0.030002
30101	0.030102
30201	0.030202
30301	0.030302
30401	0.030402
30501	0.030502
30601	0.030602
30701	0.030702
30801	0.030802
30901	0.030902
31001	0.031002
31101	0.031102
31201	0.031202
31301	0.031302
31401	0.031402
31501	0.031502
31601	0.031602
31701	0.031702
31801	0.031802
31901	0.031902
32001	0.032002
32101	0.032102
32201	0.032202
32301	0.032302
32401	0.032402
32501	0.032502
32601	0.032602
32701	0.032702
32801	0.032802
32901	0.032902
33001	0.033002
33101	0.033102
33201	0.033202
33301	0.033302
33401	0.033402
33501	0.033502
33601	0.033602
33701	0.033702
33801	0.033802
33901	0.033902
34001	0.034002
34101	0.034102
34201	0.034202
34301	0.034302
34401	0.034402
34501	0.034502
34601	0.034602
34701	0.034702
34801	0.034802
34901	0.034902
35001	0.035002
35101	0.035102
35201	0.035202
35301	0.035302
35401	0.035402
35501	0.035502
35601	0.035602
35701	0.035702
35801	0.035802
35901	0.035902
36001	0.036002
36101	0.036102
36201	0.036202
36301	0.036302
36401	0.036402
36501	0.036502
36601	0.036602
36701	0.036702
36801	0.036802
36901	0.036902
37001	0.037002
37101	0.037102
37201	0.037202
37301	0.037302
37401	0.037402
37501	0.037502
37601	0.037602
37701	0.037702
37801	0.037802
37901	0.037902
38001	0.038002
38101	0.038102
38201	0.038202
38301	0.038302
38401	0.038402
38501	0.038502
38601	0.038602
38701	0.038702
38801	0.038802
38901	0.038902
39001	0.039002
39101	0.039102
39201	0.039202
39301	0.039302
39401	0.039402
39501	0.039502
39601	0.039602
39701	0.039702
39801	0.039802
39901	0.039902
40001	0.040002
40101	0.040102
40201	0.040202
40301	0.040302
40401	0.040402
40501	0.040502
40601	0.040602
40701	0.040702
40801	0.040802
40901	0.040902
41001	0.041002
41101	0.041102
41201	0.041202
41301	0.041302
41401	0.041402
41501	0.041502
41601	0.041602
41701	0.041702
41801	0.041802
41901	0.041902
42001	0.042002
42101	0.042102
42201	0.042202
42301	0.042302
42401	0.042402
42501	0.042502
42601	0.042602
42701	0.042702
42801	0.042802
42901	0.042902
43001	0.043002
43101	0.043102
43201	0.043202
43301	0.043302
43401	0.043402
43501	0.043502
43601	0.043602
43701	0.043702
43801	0.043802
43901	0.043902
44001	0.044002
44101	0.044102
44201	0.044202
44301	0.044302
44401	0.044402
44501	0.044502
44601	0.044602
44701	0.044702
44801	0.044802
44901	0.044902
45001	0.045002
45101	0.045102
45201	0.045202
45301	0.045302
45401	0.045402
45501	0.045502
45601	0.045602
45701	0.045702
45801	0.045802
45901	0.045902
46001	0.046002
46101	0.046102
46201	0.046202
46301	0.046302
46401	0.046402
46501	0.046502
46601	0.046602
46701	0.046702
46801	0.046802
46901	0.046902
47001	0.047002
47101	0.047102
47201	0.047202
47301	0.047302
47401	0.047402
47501	0.047502
47601	0.047602
47701	0.047702
47801	0.047802
47901	0.047902
48001	0.048002
48101	0.048102
48201	0.048202
48301	0.048302
48401	0.048402
48501	0.048502
48601	0.048602
48701	0.048702
48801	0.048802
48901	0.048902
49001	0.049002
49101	0.049102
49201	0.049202
49301	0.049302
49401	0.049402
49501	0.049502
49601	0.049602
49701	0.049702
49801	0.049802
49901	0.049902
50001	0.050002
50101	0.050102
50201	0.050202
50301	0.050302
50401	0.050402
50501	0.050502
50601	0.050602
50701	0.050702
50801	0.050802
50901	0.050902
51001	0.051002
51101	0.051102
51201	0.051202
51301	0.051302
51401	0.051402
51501	0.051502
51601	0.051602
51701	0.051702
51801	0.051802
51901	0.051902
52001	0.052002
52101	0.052102
52201	0.052202
52301	0.052302
52401	0.052402
52501	0.052502
52601	0.052602
52701	0.052702
52801	0.052802
52901	0.052902
53001	0.053002
53101	0.053102
53201	0.053202
53301	0.053302
53401	0.053402
53501	0.053502
53601	0.053602
53701	0.053702
53801	0.053802
53901	0.053902
54001	0.054002
54101	0.054102
54201	0.054202
54301	0.054302
54401	0.054402
54501	0.054502
54601	0.054602
54701	0.054702
54801	0.054802
54901	0.054902
55001	0.055002
55101	0.055102
55201	0.055202
55301	0.055302
55401	0.055402
55501	0.055502
55601	0.055602
55701	0.055702
55801	0.055802
55901	0.055902
56001	0.056002
56101	0.056102
56201	0.056202
56301	0.056302
56401	0.056402
56501	0.056502
56601	0.056602
56701	0.056702
56801	0.056802
56901	0.056902
57001	0.057002
57101	0.057102
57201	0.057202
57301	0.057302
57401	0.057402
57501	0.057502
57601	0.057602
57701	0.057702
57801	0.057802
57901	0.057902
58001	0.058002
58101	0.058102
58201	0.058202
58301	0.058302
58401	0.058402
58501	0.058502
58601	0.058602
58701	0.058702
58801	0.058802
58901	0.058902
59001	0.059002
59101	0.059102
59201	0.059202
59301	0.059302
59401	0.059402
59501	0.059502
59601	0.059602
59701	0.059702
59801	0.059802
59901	0.059902
60001	0.060002
60101	0.060102
60201	0.060202
60301	0.060302
60401	0.060402
60501	0.060502
60601	0.060602
60701	0.060702
60801	0.060802
60901	0.060902
61001	0.061002
61101	0.061102
61201	0.061202
61301	0.061302
61401	0.061402
61501	0.061502
61601	0.061602
61701	0.061702
61801	0.061802
61901	0.061902
62001	0.062002
62101	0.062102
62201	0.062202
62301	0.062302
62401	0.062402
62501	0.062502
62601	0.062602
62701	0.062702
62801	0.062802
62901	0.062902
63001	0.063002
63101	0.063102
63201	0.063202
63301	0.063302
63401	0.063402
63501	0.063502
63601	0.063602
63701	0.063702
63801	0.063802
63901	0.063902
64001	0.064002
64101	0.064102
64201	0.064202
64301	0.064302
64401	0.064402
64501	0.064502
64601	0.064602
64701	0.064702
64801	0.064802
64901	0.064902
65001	0.065002
65101	0.065102
65201	0.065202
65301	0.065302
65401	0.065402
65501	0.065502
65601	0.065602
65701	0.065702
65801	0.065802
65901	0.065902
66001	0.066002
66101	0.066102
66201	0.066202
66301	0.066302
66401	0.066402
66501	0.066502
66601	0.066602
66701	0.066702
66801	0.066802
66901	0.066902
67001	0.067002
67101	0.067102
67201	0.067202
67301	0.067302
67401	0.067402
67501	0.067502
67601	0.067602
67701	0.067702
67801	0.067802
67901	0.067902
68001	0.068002
68101	0.068102
68201	0.068202
68301	0.068302
68401	0.068402
68501	0.068502
68601	0.068602
68701	0.068702
68801	0.068802
68901	0.068902
69001	0.069002
69101	0.069102
69201	0.069202
69301	0.069302
69401	0.069402
69501	0.069502
69601	0.069602
69701	0.069702
69801	0.069802
69901	0.069902
70001	0.070002
70101	0.070102
70201	0.070202
70301	0.070302
70401	0.070402
70501	0.070502
70601	0.070602
70701	0.070702
70801	0.070802
70901	0.070902
71001	0.071002
71101	0.071102
71201	0.071202
71301	0.071302
71401	0.071402
71501	0.071502
71601	0.071602
71701	0.071702
71801	0.071802
71901	0.071902
72001	0.072002
72101	0.072102
72201	0.072202
72301	0.072302
72401	0.072402
72501	0.072502
72601	0.072602
72701	0.072702
72801	0.072802
72901	0.072902
73001	0.073002
73101	0.073102
73201	0.073202
73301	0.073302
73401	0.073402
73501	0.073502
73601	0.073602
73701	0.073702
73801	0.073802
73901	0.073902
74001	0.074002
74101	0.074102
74201	0.074202
74301	0.074302
74401	0.074402
74501	0.074502
74601	0.074602
74701	0.074702
74801	0.074802
74901	0.074902
75001	0.075002
75101	0.075102
75201	0.075202
75301	0.075302
75401	0.075402
75501	0.075502
75601	0.075602
75701	0.075702
75801	0.075802
75901	0.075902
76001	0.076002
76101	0.076102
76201	0.076202
76301	0.076302
76401	0.076402
76501	0.076502
76601	0.076602
76701	0.076702
76801	0.076802
76901	0.076902
77001	0.077002
77101	0.077102
77201	0.077202
77301	0.077302
77401	0.077402
77501	0.077502
77601	0.077602
77701	0.077702
77801	0.077802
77901	0.077902
78001	0.078002
78101	0.078102
78201	0.078202
78301	0.078302
78401	0.078402
78501	0.078502
78601	0.078602
78701	0.078702
78801	0.078802
78901	0.078902
79001	0.079002
79101	0.079102
79201	0.079202
79301	0.079302
79401	0.079402
79501	0.079502
79601	0.079602
79701	0.079702
79801	0.079802
79901	0.079902
80001	0.080002
80101	0.080102
80201	0.080202
80301	0.080302
80401	0.080402
80501	0.080502
80601	0.080602
80701	0.080702
80801	0.080802
80901	0.080902
81001	0.081002
81101	0.081102
81201	0.081202
81301	0.081302
81401	0.081402
81501	0.081502
81601	0.081602
81701	0.081702
81801	0.081802
81901	0.081902
82001	0.082002
82101	0.082102
82201	0.082202
82301	0.082302
82401	0.082402
82501	0.082502
82601	0.082602
82701	0.082702
82801	0.082802
82901	0.082902
83001	0.083002
83101	0.083102
83201	0.083202
83301	0.083302
83401	0.083402
83501	0.083502
83601	0.083602
83701	0.083702
83801	0.083802
83901	0.083902
84001	0.084002
84101	0.084102
84201	0.084202
84301	0.084302
84401	0.084402
84501	0.084502
84601	0.084602
84701	0.084702
84801	0.084802
84901	0.084902
85001	0.085002
85101	0.085102
85201	0.085202
85301	0.085302
85401	0.085402
85501	0.085502
85601	0.085602
85701	0.085702
85801	0.085802
85901	0.085902
86001	0.086002
86101	0.086102
86201	0.086202
86301	0.086302
86401	0.086402
86501	0.086502
86601	0.086602
86701	0.086702
86801	0.086802
86901	0.086902
87001	0.087002
87101	0.087102
87201	0.087202
87301	0.087302
87401	0.087402
87501	0.087502
87601	0.087602
87701	0.087702
87801	0.087802
87901	0.087902
88001	0.088002
88101	0.088102
88201	0.088202
88301	0.088302
88401	0.088402
88501	0.088502
88601	0.088602
88701	0.088702
88801	0.088802
88901	0.088902
89001	0.089002
89101	0.089102
89201	0.089202
89301	0.089302
89401	0.089402
89501	0.089502
89601	0.089602
89701	0.089702
89801	0.089802
89901	0.089902
90001	0.090002
90101	0.090102
90201	0.090202
90301	0.090302
90401	0.090402
90501	0.090502
90601	0.090602
90701	0.090702
90801	0.090802
90901	0.090902
91001	0.091002
91101	0.091102
91201	0.091202
91301	0.091302
91401	0.091402
91501	0.091502
91601	0.091602
91701	0.091702
91801	0.091802
91901	0.091902
92001	0.092002
92101	0.092102
92201	0.092202
92301	0.092302
92401	0.092402
92501	0.092502
92601	0.092602
92701	0.092702
92801	0.092802
92901	0.092902
93001	0.093002
93101	0.093102
93201	0.093202
93301	0.093302
93401	0.093402
93501	0.093502
93601	0.093602
93701	0.093702
93801	0.093802
93901	0.093902
94001	0.094002
94101	0.094102
94201	0.094202
94301	0.094302
94401	0.094402
94501	0.094502
94601	0.094602
94701	0.094702
94801	0.094802
94901	0.094902
95001	0.095002
95101	0.095102
95201	0.095202
95301	0.095302
95401	0.095402
95501	0.095502
95601	0.095602
95701	0.095702
95801	0.095802
95901	0.095902
96001	0.096002
96101	0.096102
96201	0.096202
96301	0.096302
96401	0.096402
96501	0.096502
96601	0.096602
96701	0.096702
96801	0.096802
96901	0.096902
97001	0.097002
97101	0.097102
97201	0.097202
97301	0.097302
97401	0.097402
97501	0.097502
97601	0.097602
97701	0.097702
97801	0.097802
97901	0.097902
98001	0.098002
98101	0.098102
98201	0.098202
98301	0.098302
98401	0.098402
98501	0.098502
98601	0.098602
98701	0.098702
98801	0.098802
98901	0.098902
99001	0.099002
99101	0.099102
99201	0.099202
99301	0.099302
99401	0.099402
99501	0.099502
99601	0.099602
99701	0.099702
99801	0.099802
99901	0.099902
